Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Green Lake,-88.9704,43.7802,932,2020-01,1.50,16.1,23.4,30.7,19.5,0.28,1.70
Green Lake,-88.9704,43.7802,932,2020-02,1.06,8.8,19.2,29.6,12.5,0.30,2.63
Green Lake,-88.9704,43.7802,932,2020-03,4.28,27.9,35.7,43.6,28.0,0.56,4.20
Green Lake,-88.9704,43.7802,932,2020-04,1.74,32.0,42.8,53.5,29.9,0.75,8.58
Green Lake,-88.9704,43.7802,932,2020-05,5.59,44.4,54.9,65.5,41.7,0.97,12.71
Green Lake,-88.9704,43.7802,932,2020-06,4.72,56.1,67.9,79.6,55.7,1.04,19.61
Green Lake,-88.9704,43.7802,932,2020-07,5.25,62.1,73.4,84.7,64.6,0.31,20.80
Green Lake,-88.9704,43.7802,932,2020-08,4.66,57.2,69.1,81.0,61.3,0.16,17.39
Green Lake,-88.9704,43.7802,932,2020-09,2.80,49.1,59.1,69.0,51.4,0.56,11.66
Green Lake,-88.9704,43.7802,932,2020-10,5.72,33.9,43.4,52.9,33.9,0.46,7.92
Green Lake,-88.9704,43.7802,932,2020-11,2.21,30.4,40.7,51.0,32.1,0.57,7.09
Green Lake,-88.9704,43.7802,932,2020-12,0.75,18.2,26.0,33.8,20.6,0.28,2.67
Green Lake,-88.9704,43.7802,932,2021-01,1.04,13.4,20.8,28.2,17.6,0.14,1.45
Green Lake,-88.9704,43.7802,932,2021-02,0.90,-0.5,10.4,21.3,5.2,0.19,1.99
Green Lake,-88.9704,43.7802,932,2021-03,1.93,27.3,37.5,47.7,27.3,0.56,6.40
Green Lake,-88.9704,43.7802,932,2021-04,2.13,35.8,46.5,57.2,34.0,0.72,9.94
Green Lake,-88.9704,43.7802,932,2021-05,3.52,45.4,56.5,67.6,43.7,0.89,13.96
Green Lake,-88.9704,43.7802,932,2021-06,3.46,59.2,70.4,81.7,57.8,1.24,21.48
Green Lake,-88.9704,43.7802,932,2021-07,5.83,59.1,69.9,80.7,61.7,0.72,17.11
Green Lake,-88.9704,43.7802,932,2021-08,5.90,59.4,70.7,82.1,63.0,0.40,16.82
Green Lake,-88.9704,43.7802,932,2021-09,1.52,49.5,62.1,74.7,53.4,0.28,15.43
Green Lake,-88.9704,43.7802,932,2021-10,0.93,45.6,55.0,64.4,48.1,0.15,9.01
Green Lake,-88.9704,43.7802,932,2021-11,0.50,24.2,34.5,44.8,25.0,0.39,5.57
Green Lake,-88.9704,43.7802,932,2021-12,1.66,19.9,27.5,35.2,21.4,0.35,2.83
Green Lake,-88.9704,43.7802,932,2022-01,0.34,0.1,10.8,21.5,5.5,0.26,1.63
Green Lake,-88.9704,43.7802,932,2022-02,0.41,7.1,17.6,28.2,9.8,0.40,2.43
Green Lake,-88.9704,43.7802,932,2022-03,5.36,22.3,31.2,40.1,22.9,0.36,4.19
Green Lake,-88.9704,43.7802,932,2022-04,2.84,32.1,40.8,49.4,30.6,0.69,6.94
Green Lake,-88.9704,43.7802,932,2022-05,3.78,47.7,58.6,69.5,46.9,1.11,14.83
Green Lake,-88.9704,43.7802,932,2022-06,4.01,54.7,66.3,77.9,54.2,1.47,19.09
Green Lake,-88.9704,43.7802,932,2022-07,4.58,58.9,69.9,80.9,60.7,0.60,18.00
Green Lake,-88.9704,43.7802,932,2022-08,3.58,57.5,68.4,79.3,61.3,0.24,15.89
Green Lake,-88.9704,43.7802,932,2022-09,4.01,50.8,61.4,72.0,54.6,0.34,12.32
Green Lake,-88.9704,43.7802,932,2022-10,1.20,35.4,47.8,60.3,38.7,0.37,10.57
Green Lake,-88.9704,43.7802,932,2022-11,3.23,27.3,37.4,47.5,29.5,0.57,6.13
Green Lake,-88.9704,43.7802,932,2022-12,1.47,15.6,22.2,28.7,17.1,0.32,1.70
Green Lake,-88.9704,43.7802,932,2023-01,1.64,21.1,26.1,31.0,22.5,0.23,1.43
Green Lake,-88.9704,43.7802,932,2023-02,3.18,12.7,22.4,32.1,16.8,0.30,2.69
Green Lake,-88.9704,43.7802,932,2023-03,3.29,21.8,30.5,39.2,23.1,0.28,3.90
Green Lake,-88.9704,43.7802,932,2023-04,3.01,34.9,46.0,57.1,33.4,0.96,10.93
Green Lake,-88.9704,43.7802,932,2023-05,1.86,44.6,57.1,69.7,42.0,1.22,17.03
Green Lake,-88.9704,43.7802,932,2023-06,2.35,55.9,67.9,80.0,53.7,1.68,22.20
Green Lake,-88.9704,43.7802,932,2023-07,2.61,59.4,71.2,82.9,59.5,0.99,22.10
Green Lake,-88.9704,43.7802,932,2023-08,2.80,58.3,69.3,80.3,60.1,0.70,17.83
Green Lake,-88.9704,43.7802,932,2023-09,3.21,54.0,64.3,74.6,58.0,0.31,12.61
Green Lake,-88.9704,43.7802,932,2023-10,2.83,42.5,51.7,60.9,45.3,0.29,7.77
Green Lake,-88.9704,43.7802,932,2023-11,0.58,25.9,35.7,45.6,28.3,0.40,5.39
Green Lake,-88.9704,43.7802,932,2023-12,1.49,27.4,33.7,39.9,30.2,0.17,2.28
Green Lake,-88.9704,43.7802,932,2024-01,2.30,17.1,21.9,26.7,18.4,0.20,1.13
Green Lake,-88.9704,43.7802,932,2024-02,0.48,22.1,32.1,42.1,25.4,0.31,4.29
Green Lake,-88.9704,43.7802,932,2024-03,2.24,25.8,37.0,48.1,26.5,0.58,6.64
Green Lake,-88.9704,43.7802,932,2024-04,4.05,36.1,46.8,57.5,35.4,0.65,10.01
Green Lake,-88.9704,43.7802,932,2024-05,5.17,48.9,59.9,70.9,48.6,1.04,14.40
Green Lake,-88.9704,43.7802,932,2024-06,5.78,58.4,68.0,77.6,59.7,1.00,13.86
Green Lake,-88.9704,43.7802,932,2024-07,4.83,60.3,70.0,79.7,63.3,0.22,13.88
Green Lake,-88.9704,43.7802,932,2024-08,3.41,58.6,68.9,79.1,61.6,0.44,14.78
Green Lake,-88.9704,43.7802,932,2024-09,1.64,51.6,64.8,78.0,56.0,0.29,17.39
Green Lake,-88.9704,43.7802,932,2024-10,2.35,40.3,53.5,66.7,40.4,1.26,14.25
Green Lake,-88.9704,43.7802,932,2024-11,3.31,33.2,40.7,48.3,36.0,0.29,3.94
Green Lake,-88.9704,43.7802,932,2024-12,1.55,16.7,24.4,32.0,18.9,0.39,2.17

Iowa,-90.1337,43.0010,1142,2010-01,1.25,8.7,15.8,22.8,12.4,0.21,1.00
Iowa,-90.1337,43.0010,1142,2010-02,0.89,13.6,21.8,29.9,16.2,0.38,2.23
Iowa,-90.1337,43.0010,1142,2010-03,0.98,28.2,38.6,49.1,29.2,0.51,6.70
Iowa,-90.1337,43.0010,1142,2010-04,4.41,40.2,52.1,64.0,37.8,1.38,13.57
Iowa,-90.1337,43.0010,1142,2010-05,4.36,49.1,59.8,70.6,47.6,1.17,16.09
Iowa,-90.1337,43.0010,1142,2010-06,8.65,58.5,68.4,78.3,60.7,0.67,14.78
Iowa,-90.1337,43.0010,1142,2010-07,6.30,64.5,73.6,82.7,64.7,1.31,17.40
Iowa,-90.1337,43.0010,1142,2010-08,5.68,63.4,72.8,82.3,64.7,1.17,16.65
Iowa,-90.1337,43.0010,1142,2010-09,2.99,50.3,60.5,70.7,53.0,0.88,11.90
Iowa,-90.1337,43.0010,1142,2010-10,1.51,39.7,52.5,65.2,38.6,1.10,14.22
Iowa,-90.1337,43.0010,1142,2010-11,1.27,28.0,37.2,46.5,29.8,0.50,5.28
Iowa,-90.1337,43.0010,1142,2010-12,2.01,9.5,16.4,23.3,14.5,0.21,0.93
Iowa,-90.1337,43.0010,1142,2011-01,0.67,7.9,15.3,22.6,12.1,0.20,1.22
Iowa,-90.1337,43.0010,1142,2011-02,1.60,12.8,20.8,28.8,16.7,0.34,1.90
Iowa,-90.1337,43.0010,1142,2011-03,2.79,23.2,32.0,40.9,24.4,0.39,4.24
Iowa,-90.1337,43.0010,1142,2011-04,3.26,35.2,44.3,53.4,34.9,0.58,7.76
Iowa,-90.1337,43.0010,1142,2011-05,2.38,45.5,56.2,66.9,45.2,0.95,12.81
Iowa,-90.1337,43.0010,1142,2011-06,6.06,58.3,67.7,77.1,56.7,2.03,17.01
Iowa,-90.1337,43.0010,1142,2011-07,2.49,65.0,75.0,85.0,65.4,1.83,20.01
Iowa,-90.1337,43.0010,1142,2011-08,4.36,59.0,70.0,81.0,60.4,1.05,19.00
Iowa,-90.1337,43.0010,1142,2011-09,3.09,48.7,58.8,68.8,49.9,0.80,12.60
Iowa,-90.1337,43.0010,1142,2011-10,1.44,39.3,51.1,63.0,39.2,0.95,12.71
Iowa,-90.1337,43.0010,1142,2011-11,3.70,29.3,38.1,46.8,31.3,0.50,4.90
Iowa,-90.1337,43.0010,1142,2011-12,2.33,21.1,28.6,36.1,24.5,0.23,2.60
Iowa,-90.1337,43.0010,1142,2012-01,1.20,15.0,23.4,31.7,18.2,0.32,2.65
Iowa,-90.1337,43.0010,1142,2012-02,0.94,20.7,28.2,35.7,22.3,0.34,2.78
Iowa,-90.1337,43.0010,1142,2012-03,2.87,37.9,48.5,59.0,39.1,0.74,10.53
Iowa,-90.1337,43.0010,1142,2012-04,3.44,36.2,47.2,58.2,34.3,0.88,9.98
Iowa,-90.1337,43.0010,1142,2012-05,2.96,49.8,62.1,74.5,46.9,1.97,19.34
Iowa,-90.1337,43.0010,1142,2012-06,0.56,57.1,69.1,81.0,52.8,2.80,24.13
Iowa,-90.1337,43.0010,1142,2012-07,3.76,66.4,78.4,90.3,62.5,2.82,31.82
Iowa,-90.1337,43.0010,1142,2012-08,3.36,57.2,69.1,81.0,56.1,1.56,21.97
Iowa,-90.1337,43.0010,1142,2012-09,1.53,47.4,60.3,73.1,46.2,1.32,17.95
Iowa,-90.1337,43.0010,1142,2012-10,4.20,36.7,47.5,58.2,37.3,0.71,8.73
Iowa,-90.1337,43.0010,1142,2012-11,1.17,26.9,36.3,45.8,28.9,0.49,5.19
Iowa,-90.1337,43.0010,1142,2012-12,2.62,20.5,27.7,35.0,25.0,0.20,2.09
Iowa,-90.1337,43.0010,1142,2013-01,3.03,10.4,19.6,28.8,15.3,0.21,1.91
Iowa,-90.1337,43.0010,1142,2013-02,1.89,11.4,19.5,27.6,16.2,0.25,1.72
Iowa,-90.1337,43.0010,1142,2013-03,2.07,18.1,26.1,34.1,20.1,0.39,2.81
Iowa,-90.1337,43.0010,1142,2013-04,6.65,33.1,42.2,51.3,31.9,0.69,7.29
Iowa,-90.1337,43.0010,1142,2013-05,4.39,47.8,58.6,69.4,46.2,1.44,15.12
Iowa,-90.1337,43.0010,1142,2013-06,10.15,57.4,66.9,76.5,57.0,1.30,15.77
Iowa,-90.1337,43.0010,1142,2013-07,2.22,59.9,70.2,80.5,60.0,1.33,19.37
Iowa,-90.1337,43.0010,1142,2013-08,2.51,58.7,69.4,80.1,59.7,1.14,17.78
Iowa,-90.1337,43.0010,1142,2013-09,2.45,51.4,63.6,75.9,54.0,0.80,16.66
Iowa,-90.1337,43.0010,1142,2013-10,1.21,38.9,49.0,59.1,40.6,0.58,9.36
Iowa,-90.1337,43.0010,1142,2013-11,2.46,24.0,32.6,41.2,26.6,0.43,3.63
Iowa,-90.1337,43.0010,1142,2013-12,1.15,7.4,15.5,23.6,12.8,0.19,1.31
Iowa,-90.1337,43.0010,1142,2014-01,1.01,-1.0,9.3,19.6,4.2,0.24,1.29
Iowa,-90.1337,43.0010,1142,2014-02,1.00,-0.6,9.6,19.8,3.9,0.26,1.62
Iowa,-90.1337,43.0010,1142,2014-03,1.41,15.2,25.0,34.8,18.0,0.41,3.46
Iowa,-90.1337,43.0010,1142,2014-04,5.55,33.4,44.4,55.4,32.6,0.82,9.48
Iowa,-90.1337,43.0010,1142,2014-05,3.00,47.2,57.7,68.2,44.6,1.56,14.70
Iowa,-90.1337,43.0010,1142,2014-06,7.35,60.3,69.5,78.8,58.3,1.72,17.45
Iowa,-90.1337,43.0010,1142,2014-07,3.03,56.8,67.0,77.2,57.8,1.21,15.77
Iowa,-90.1337,43.0010,1142,2014-08,6.36,60.1,69.9,79.8,61.8,1.11,16.02
Iowa,-90.1337,43.0010,1142,2014-09,2.22,48.6,60.6,72.5,52.2,0.57,14.51
Iowa,-90.1337,43.0010,1142,2014-10,3.24,38.3,48.1,57.9,40.1,0.57,7.90
Iowa,-90.1337,43.0010,1142,2014-11,1.85,20.1,28.2,36.3,22.3,0.31,3.26
Iowa,-90.1337,43.0010,1142,2014-12,1.42,22.6,27.6,32.6,24.0,0.17,1.37
Iowa,-90.1337,43.0010,1142,2015-01,0.55,10.3,17.8,25.2,14.5,0.14,1.46
Iowa,-90.1337,43.0010,1142,2015-02,0.98,-0.2,9.8,19.9,4.5,0.26,1.50
Iowa,-90.1337,43.0010,1142,2015-03,1.18,20.1,31.5,42.8,21.5,0.48,6.24
Iowa,-90.1337,43.0010,1142,2015-04,3.14,35.5,48.0,60.6,31.5,1.07,13.28
Iowa,-90.1337,43.0010,1142,2015-05,4.32,49.7,59.3,68.9,48.8,0.97,12.64
Iowa,-90.1337,43.0010,1142,2015-06,4.76,56.1,66.2,76.3,57.0,0.94,15.47
Iowa,-90.1337,43.0010,1142,2015-07,2.03,59.2,69.4,79.6,60.8,0.81,16.39
Iowa,-90.1337,43.0010,1142,2015-08,4.39,58.4,68.3,78.1,59.2,0.87,16.76
Iowa,-90.1337,43.0010,1142,2015-09,3.77,56.0,66.8,77.5,58.3,0.65,15.52
Iowa,-90.1337,43.0010,1142,2015-10,2.70,40.7,51.2,61.7,41.1,0.81,10.26
Iowa,-90.1337,43.0010,1142,2015-11,5.02,31.3,40.5,49.7,34.3,0.41,5.89
Iowa,-90.1337,43.0010,1142,2015-12,5.37,29.0,34.6,40.2,31.8,0.12,1.95
Iowa,-90.1337,43.0010,1142,2016-01,0.79,11.2,18.3,25.4,15.7,0.13,1.33
Iowa,-90.1337,43.0010,1142,2016-02,0.81,18.2,25.4,32.6,20.4,0.36,2.37
Iowa,-90.1337,43.0010,1142,2016-03,4.62,29.7,39.0,48.3,32.9,0.27,5.48
Iowa,-90.1337,43.0010,1142,2016-04,1.44,35.8,46.4,57.0,34.6,0.90,10.40
Iowa,-90.1337,43.0010,1142,2016-05,4.26,46.4,58.3,70.2,44.5,1.08,16.79
Iowa,-90.1337,43.0010,1142,2016-06,5.44,58.7,69.2,79.7,58.0,1.14,18.50
Iowa,-90.1337,43.0010,1142,2016-07,7.32,62.3,71.5,80.7,64.5,0.45,14.83
Iowa,-90.1337,43.0010,1142,2016-08,7.33,62.4,71.6,80.7,65.7,0.17,14.16
Iowa,-90.1337,43.0010,1142,2016-09,4.06,55.3,65.1,74.9,58.4,0.26,12.89
Iowa,-90.1337,43.0010,1142,2016-10,3.10,44.2,53.4,62.5,47.6,0.26,8.36
Iowa,-90.1337,43.0010,1142,2016-11,2.20,33.6,43.6,53.5,36.9,0.36,6.80
Iowa,-90.1337,43.0010,1142,2016-12,2.14,15.3,20.9,26.6,17.9,0.09,1.18
Iowa,-90.1337,43.0010,1142,2017-01,2.90,16.2,22.6,29.0,20.2,0.04,1.06
Iowa,-90.1337,43.0010,1142,2017-02,1.38,22.2,31.6,41.1,25.3,0.25,4.55
Iowa,-90.1337,43.0010,1142,2017-03,3.05,25.2,34.2,43.2,25.7,0.40,4.53
Iowa,-90.1337,43.0010,1142,2017-04,4.14,39.1,50.0,60.9,39.2,0.77,10.59
Iowa,-90.1337,43.0010,1142,2017-05,4.09,45.3,55.7,66.2,45.7,0.66,12.08
Iowa,-90.1337,43.0010,1142,2017-06,5.12,57.2,68.4,79.6,55.9,1.59,20.30
Iowa,-90.1337,43.0010,1142,2017-07,9.15,60.8,70.8,80.8,64.1,0.21,14.90
Iowa,-90.1337,43.0010,1142,2017-08,1.38,55.9,66.1,76.3,59.4,0.05,13.78
Iowa,-90.1337,43.0010,1142,2017-09,0.81,52.0,64.4,76.7,55.6,0.27,17.30
Iowa,-90.1337,43.0010,1142,2017-10,4.91,43.1,52.5,61.8,45.6,0.34,8.90
Iowa,-90.1337,43.0010,1142,2017-11,0.81,24.7,33.6,42.5,28.2,0.19,3.89
Iowa,-90.1337,43.0010,1142,2017-12,0.52,14.4,22.2,30.0,16.4,0.25,2.65
Iowa,-90.1337,43.0010,1142,2018-01,1.13,9.2,18.0,26.8,14.1,0.09,1.63
Iowa,-90.1337,43.0010,1142,2018-02,2.59,11.3,20.0,28.7,16.1,0.14,2.09
Iowa,-90.1337,43.0010,1142,2018-03,0.68,23.2,33.3,43.3,22.3,0.48,5.79
Iowa,-90.1337,43.0010,1142,2018-04,2.42,26.1,36.8,47.4,25.4,0.53,7.82
Iowa,-90.1337,43.0010,1142,2018-05,10.19,53.3,64.2,75.2,54.2,0.71,16.48
Iowa,-90.1337,43.0010,1142,2018-06,7.53,60.7,68.9,77.2,62.4,0.47,12.58
Iowa,-90.1337,43.0010,1142,2018-07,2.93,60.6,71.2,81.8,63.6,0.11,17.05
Iowa,-90.1337,43.0010,1142,2018-08,6.32,61.2,70.5,79.9,65.4,0.08,13.01
Iowa,-90.1337,43.0010,1142,2018-09,7.97,53.4,63.7,74.0,57.7,0.13,12.08
Iowa,-90.1337,43.0010,1142,2018-10,7.42,37.9,46.6,55.4,41.1,0.16,5.63
Iowa,-90.1337,43.0010,1142,2018-11,1.96,23.5,29.7,35.9,25.1,0.20,2.51
Iowa,-90.1337,43.0010,1142,2018-12,1.76,21.9,28.2,34.4,24.7,0.22,1.89
Iowa,-90.1337,43.0010,1142,2019-01,3.03,7.9,15.9,23.9,13.7,0.01,1.16
Iowa,-90.1337,43.0010,1142,2019-02,3.20,6.5,16.3,26.2,13.7,0.07,1.11
Iowa,-90.1337,43.0010,1142,2019-03,0.99,19.7,29.4,39.1,21.8,0.32,4.45
Iowa,-90.1337,43.0010,1142,2019-04,4.12,35.3,45.9,56.6,35.2,0.61,9.52
Iowa,-90.1337,43.0010,1142,2019-05,7.20,45.2,55.0,64.7,47.0,0.43,9.92
Iowa,-90.1337,43.0010,1142,2019-06,4.87,56.6,66.6,76.6,57.0,0.86,15.03
Iowa,-90.1337,43.0010,1142,2019-07,9.28,64.4,74.1,83.8,65.9,0.68,16.57
Iowa,-90.1337,43.0010,1142,2019-08,4.66,57.6,67.6,77.6,60.9,0.06,13.48
Iowa,-90.1337,43.0010,1142,2019-09,11.43,55.6,64.2,72.8,60.5,0.03,8.30
Iowa,-90.1337,43.0010,1142,2019-10,5.79,37.2,46.0,54.8,39.8,0.18,6.78
Iowa,-90.1337,43.0010,1142,2019-11,2.41,22.4,29.0,35.6,25.3,0.14,2.07
Iowa,-90.1337,43.0010,1142,2019-12,1.92,21.3,29.0,36.7,25.2,0.10,2.33
Iowa,-90.1337,43.0010,1142,2020-01,1.35,17.5,24.2,30.9,21.3,0.14,1.41
Iowa,-90.1337,43.0010,1142,2020-02,0.76,13.4,22.4,31.4,16.2,0.31,2.53
Iowa,-90.1337,43.0010,1142,2020-03,3.59,29.0,36.9,44.7,30.5,0.31,4.19
Iowa,-90.1337,43.0010,1142,2020-04,1.94,32.8,43.8,54.7,32.8,0.54,8.43
Iowa,-90.1337,43.0010,1142,2020-05,5.50,45.9,55.7,65.6,44.6,0.73,11.40
Iowa,-90.1337,43.0010,1142,2020-06,5.64,57.7,68.5,79.2,56.9,1.49,18.45
Iowa,-90.1337,43.0010,1142,2020-07,5.61,64.1,73.6,83.0,66.1,0.53,16.99
Iowa,-90.1337,43.0010,1142,2020-08,1.72,58.4,69.4,80.5,60.5,0.58,17.66
Iowa,-90.1337,43.0010,1142,2020-09,5.60,49.3,59.1,68.9,52.2,0.40,10.92
Iowa,-90.1337,43.0010,1142,2020-10,3.79,35.4,45.0,54.5,34.7,0.66,8.78
Iowa,-90.1337,43.0010,1142,2020-11,2.72,31.0,41.2,51.3,33.5,0.47,6.55
Iowa,-90.1337,43.0010,1142,2020-12,1.48,17.5,25.4,33.3,21.6,0.13,2.32
Iowa,-90.1337,43.0010,1142,2021-01,1.26,14.2,21.0,27.8,19.2,0.15,1.07
Iowa,-90.1337,43.0010,1142,2021-02,0.74,1.1,11.1,21.1,7.0,0.18,1.72
Iowa,-90.1337,43.0010,1142,2021-03,1.94,28.1,38.4,48.7,29.6,0.63,6.33
Iowa,-90.1337,43.0010,1142,2021-04,1.29,36.9,47.6,58.2,34.1,0.97,10.78
Iowa,-90.1337,43.0010,1142,2021-05,3.15,46.5,56.8,67.0,44.8,1.06,12.89
Iowa,-90.1337,43.0010,1142,2021-06,2.58,61.0,71.6,82.2,58.2,1.77,22.33
Iowa,-90.1337,43.0010,1142,2021-07,2.64,61.2,71.2,81.2,63.6,0.79,16.29
Iowa,-90.1337,43.0010,1142,2021-08,6.02,59.9,71.0,82.0,62.9,0.63,17.19
Iowa,-90.1337,43.0010,1142,2021-09,2.82,50.6,63.2,75.8,52.9,0.75,16.80
Iowa,-90.1337,43.0010,1142,2021-10,3.10,46.8,55.8,64.7,48.8,0.35,9.10
Iowa,-90.1337,43.0010,1142,2021-11,0.65,25.5,35.0,44.5,27.1,0.28,4.88
Iowa,-90.1337,43.0010,1142,2021-12,1.44,21.4,29.5,37.7,24.2,0.22,3.13
Iowa,-90.1337,43.0010,1142,2022-01,0.44,2.3,11.9,21.5,8.1,0.19,1.31
Iowa,-90.1337,43.0010,1142,2022-02,0.22,8.7,18.9,29.2,13.3,0.23,2.17
Iowa,-90.1337,43.0010,1142,2022-03,3.83,23.7,33.3,42.9,25.5,0.28,4.88
Iowa,-90.1337,43.0010,1142,2022-04,3.46,33.0,41.7,50.4,32.0,0.63,6.83
Iowa,-90.1337,43.0010,1142,2022-05,2.64,49.7,60.0,70.3,48.4,1.33,15.09
Iowa,-90.1337,43.0010,1142,2022-06,2.40,56.7,68.0,79.2,55.8,1.55,19.61
Iowa,-90.1337,43.0010,1142,2022-07,4.47,61.1,71.5,81.9,63.2,0.70,16.88
Iowa,-90.1337,43.0010,1142,2022-08,5.79,59.5,69.1,78.7,63.1,0.28,13.65
Iowa,-90.1337,43.0010,1142,2022-09,2.95,51.7,61.8,71.9,55.0,0.35,12.29
Iowa,-90.1337,43.0010,1142,2022-10,0.90,35.9,48.7,61.5,37.9,0.57,11.76
Iowa,-90.1337,43.0010,1142,2022-11,4.09,27.4,37.1,46.7,30.9,0.39,5.20
Iowa,-90.1337,43.0010,1142,2022-12,3.18,14.7,21.4,28.2,17.4,0.30,1.52
Iowa,-90.1337,43.0010,1142,2023-01,2.41,20.9,25.8,30.7,23.4,0.14,1.08
Iowa,-90.1337,43.0010,1142,2023-02,3.06,13.5,23.5,33.5,19.6,0.17,2.52
Iowa,-90.1337,43.0010,1142,2023-03,2.22,23.3,32.0,40.7,25.0,0.30,4.03
Iowa,-90.1337,43.0010,1142,2023-04,3.03,34.9,46.8,58.6,32.9,1.14,11.64
Iowa,-90.1337,43.0010,1142,2023-05,1.50,46.2,59.0,71.7,43.3,1.49,17.97
Iowa,-90.1337,43.0010,1142,2023-06,1.07,54.9,68.0,81.2,53.1,1.53,23.96
Iowa,-90.1337,43.0010,1142,2023-07,5.35,59.9,70.5,81.0,60.8,0.86,18.34
Iowa,-90.1337,43.0010,1142,2023-08,4.09,59.2,69.9,80.5,62.0,0.44,16.35
Iowa,-90.1337,43.0010,1142,2023-09,3.62,54.1,64.0,73.9,56.7,0.49,12.99
Iowa,-90.1337,43.0010,1142,2023-10,3.04,41.3,51.0,60.6,43.7,0.36,8.82
Iowa,-90.1337,43.0010,1142,2023-11,0.57,25.8,35.6,45.5,27.5,0.52,5.70
Iowa,-90.1337,43.0010,1142,2023-12,1.71,27.1,33.0,38.9,29.2,0.30,2.39
Iowa,-90.1337,43.0010,1142,2024-01,1.96,15.4,20.3,25.2,17.9,0.17,0.89
Iowa,-90.1337,43.0010,1142,2024-02,0.53,22.5,33.4,44.3,24.7,0.48,5.65
Iowa,-90.1337,43.0010,1142,2024-03,2.85,27.8,38.1,48.5,26.1,0.89,7.00
Iowa,-90.1337,43.0010,1142,2024-04,4.41,36.9,47.1,57.4,36.6,0.73,9.56
Iowa,-90.1337,43.0010,1142,2024-05,7.87,49.5,61.1,72.6,49.4,1.08,15.50
Iowa,-90.1337,43.0010,1142,2024-06,7.27,59.0,68.5,78.1,59.8,1.19,14.71
Iowa,-90.1337,43.0010,1142,2024-07,5.52,61.0,70.6,80.3,62.5,0.70,15.39
Iowa,-90.1337,43.0010,1142,2024-08,3.33,59.7,69.9,80.2,62.2,0.73,15.68
Iowa,-90.1337,43.0010,1142,2024-09,4.15,52.1,65.1,78.0,54.3,0.78,18.94
Iowa,-90.1337,43.0010,1142,2024-10,3.11,40.7,53.7,66.8,40.6,1.30,13.56
Iowa,-90.1337,43.0010,1142,2024-11,4.72,32.7,40.0,47.3,36.0,0.32,3.05
Iowa,-90.1337,43.0010,1142,2024-12,1.54,18.1,25.4,32.6,20.2,0.35,2.17

Iron,-90.2613,46.3266,1614,2010-01,1.63,6.3,13.6,20.9,9.9,0.20,1.32
Iron,-90.2613,46.3266,1614,2010-02,0.60,2.7,14.4,26.2,10.2,0.14,2.24
Iron,-90.2613,46.3266,1614,2010-03,0.45,20.6,34.1,47.6,22.6,0.49,7.36
Iron,-90.2613,46.3266,1614,2010-04,0.92,32.5,45.9,59.3,29.1,0.99,12.69
Iron,-90.2613,46.3266,1614,2010-05,2.96,42.9,55.2,67.5,42.3,0.78,15.50
Iron,-90.2613,46.3266,1614,2010-06,7.81,51.5,61.2,70.8,54.2,0.51,11.92
Iron,-90.2613,46.3266,1614,2010-07,5.42,58.6,68.3,78.0,59.4,1.19,15.79
Iron,-90.2613,46.3266,1614,2010-08,6.14,57.5,67.7,77.8,59.9,0.88,15.27
Iron,-90.2613,46.3266,1614,2010-09,7.33,41.8,52.0,62.2,46.4,0.37,7.99
Iron,-90.2613,46.3266,1614,2010-10,2.42,34.9,46.1,57.3,35.6,0.62,9.58
Iron,-90.2613,46.3266,1614,2010-11,1.13,24.4,31.8,39.3,25.6,0.41,3.76
Iron,-90.2613,46.3266,1614,2010-12,2.04,8.3,15.4,22.4,12.5,0.17,1.12
Iron,-90.2613,46.3266,1614,2011-01,1.30,0.4,8.5,16.5,5.7,0.19,0.98
Iron,-90.2613,46.3266,1614,2011-02,0.37,5.0,14.8,24.6,9.5,0.28,2.13
Iron,-90.2613,46.3266,1614,2011-03,1.37,12.6,23.6,34.5,16.1,0.25,3.59
Iron,-90.2613,46.3266,1614,2011-04,3.76,28.9,38.6,48.3,27.5,0.50,7.06
Iron,-90.2613,46.3266,1614,2011-05,4.05,41.1,50.8,60.4,39.3,0.78,10.28
Iron,-90.2613,46.3266,1614,2011-06,2.50,50.8,61.3,71.9,51.1,1.13,14.22
Iron,-90.2613,46.3266,1614,2011-07,2.95,59.6,70.4,81.2,61.4,1.02,17.74
Iron,-90.2613,46.3266,1614,2011-08,3.79,54.4,65.7,77.0,56.9,0.64,15.70
Iron,-90.2613,46.3266,1614,2011-09,2.61,44.7,54.8,64.9,48.6,0.34,9.55
Iron,-90.2613,46.3266,1614,2011-10,3.35,38.1,47.7,57.3,38.3,0.83,9.86
Iron,-90.2613,46.3266,1614,2011-11,0.96,25.4,33.6,41.7,27.1,0.36,4.05
Iron,-90.2613,46.3266,1614,2011-12,1.23,14.0,21.1,28.2,18.0,0.23,1.57
Iron,-90.2613,46.3266,1614,2012-01,1.50,6.6,16.4,26.2,13.1,0.17,1.94
Iron,-90.2613,46.3266,1614,2012-02,1.25,11.5,21.3,31.2,15.8,0.21,2.65
Iron,-90.2613,46.3266,1614,2012-03,1.58,30.7,40.9,51.1,32.5,0.48,7.29
