County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max,precip,temp_min,temp_mean,temp_max,dewpoint_mean,vpd_min,vpd_max
crawford,2001,8,19.23,69.92,2.29,5.83,4.95,60.7,71.3,81.9,64.0,0.51,16.59
crawford,2001,9,14.81,76.12,2.49,7.05,5.93,48.6,59.0,69.4,52.5,0.29,11.12
crawford,2002,4,15.15,75.46,3.73,8.91,3.69,36.6,45.9,55.3,35.9,1.03,9.16
crawford,2002,5,21.06,73.93,3.44,9.16,3.56,42.2,53.8,65.3,41.7,0.96,12.74
crawford,2002,6,21.21,79.95,2.82,6.77,5.18,58.6,68.7,78.8,59.4,1.0,16.41
crawford,2002,7,22.6,70.77,2.35,5.77,3.89,63.8,74.2,84.5,65.3,1.04,18.22
crawford,2002,8,19.8,69.76,2.25,6.31,4.07,58.6,68.9,79.2,62.8,0.34,13.48
crawford,2002,9,15.92,68.18,2.54,7.42,2.22,50.6,62.5,74.4,55.4,0.11,14.26
crawford,2003,4,17.08,71.31,3.81,8.95,2.22,34.2,46.0,57.8,33.5,1.09,11.2
crawford,2003,5,20.72,72.48,3.14,10.38,5.9,44.6,55.6,66.7,44.7,0.7,12.64
crawford,2003,6,22.04,69.18,2.43,6.87,4.61,53.4,64.8,76.2,54.2,0.7,16.82
crawford,2003,7,21.85,66.55,2.58,6.6,2.8,60.3,70.7,81.0,62.2,0.8,16.86
crawford,2003,8,20.43,57.45,2.43,5.74,0.89,60.6,73.2,85.7,62.7,0.95,23.53
crawford,2003,9,15.71,62.34,3.07,7.25,2.43,48.8,60.8,72.7,50.6,0.79,16.44
crawford,2004,4,17.6,73.53,3.61,9.51,2.18,35.1,47.9,60.8,33.7,0.96,12.57
crawford,2004,5,17.92,80.11,3.23,7.2,13.29,46.8,57.5,68.1,48.8,0.8,11.14
crawford,2004,6,21.33,79.9,2.49,6.17,4.4,54.8,65.0,75.3,55.5,0.83,14.98
crawford,2004,7,20.37,81.88,2.23,5.99,4.62,59.5,69.4,79.4,61.4,0.65,15.34
crawford,2004,8,17.78,79.1,2.36,6.18,3.53,54.9,64.9,75.0,57.0,0.61,13.22
crawford,2004,9,17.87,67.8,2.81,8.14,0.34,51.6,64.4,77.3,54.3,0.72,17.53
crawford,2005,4,17.93,70.29,3.39,7.67,1.02,38.2,51.1,64.0,36.7,1.24,13.4
crawford,2005,5,18.71,70.38,3.32,7.68,3.68,44.6,54.9,65.1,43.6,0.82,12.06
crawford,2005,6,22.96,69.29,2.96,7.16,7.1,61.1,71.8,82.5,61.0,1.25,19.5
crawford,2005,7,23.06,60.95,2.36,5.89,5.57,61.9,72.8,83.7,62.4,1.5,20.36
crawford,2005,8,20.71,62.76,2.27,6.25,3.96,59.0,69.9,80.8,61.1,1.01,17.3
crawford,2005,9,15.68,64.59,2.81,7.32,3.85,53.4,65.2,77.1,56.1,0.8,16.67
crawford,2006,4,17.33,72.65,3.92,8.95,5.65,39.1,50.7,62.3,36.7,1.04,12.68
crawford,2006,5,18.93,77.6,3.2,9.04,3.34,48.0,57.8,67.7,48.4,0.8,12.07
crawford,2006,6,22.32,71.95,2.57,6.19,3.33,55.9,66.9,78.0,55.8,1.16,17.91
crawford,2006,7,22.98,65.55,2.58,6.79,1.75,63.7,74.5,85.3,64.9,1.15,20.51
crawford,2006,8,17.39,65.17,2.54,5.86,3.78,60.9,70.7,80.5,62.9,0.82,15.79
crawford,2006,9,13.43,73.91,2.97,7.11,4.94,48.5,58.2,67.9,50.8,0.48,11.0
crawford,2007,4,17.58,74.99,3.79,9.68,4.15,34.6,44.9,55.2,31.9,1.0,10.42
crawford,2007,5,21.05,74.47,3.5,9.11,2.84,50.1,61.8,73.5,47.1,1.9,17.42
crawford,2007,6,23.08,74.26,2.7,8.18,3.36,57.9,68.5,79.2,57.1,1.51,18.48
crawford,2007,7,24.35,67.63,2.38,6.22,4.38,59.9,71.2,82.4,59.7,1.5,20.4
crawford,2007,8,16.81,79.96,2.35,5.92,16.62,62.5,71.0,79.6,64.0,0.81,13.4
crawford,2007,9,16.25,79.69,2.83,7.12,3.21,51.7,63.1,74.4,53.3,1.1,15.32
crawford,2008,4,15.45,82.4,3.61,10.3,7.76,36.4,45.3,54.2,35.2,0.87,7.85
crawford,2008,5,20.95,78.7,3.19,7.84,3.07,43.2,54.6,66.1,41.9,1.08,13.2
crawford,2008,6,21.0,81.87,3.0,9.17,7.99,57.9,67.4,76.9,56.7,1.38,16.34
crawford,2008,7,22.34,83.17,2.3,6.51,5.25,60.7,71.1,81.5,61.8,0.91,17.45
crawford,2008,8,20.79,80.37,2.09,5.09,1.78,57.7,68.5,79.4,59.7,0.89,16.69
crawford,2008,9,14.07,81.47,2.5,5.74,1.79,52.8,62.8,72.9,55.0,0.79,13.21
crawford,2009,4,17.67,74.71,3.7,8.74,4.72,34.6,45.7,56.7,30.6,1.07,10.54
crawford,2009,5,21.36,74.08,3.27,8.02,3.86,46.8,57.3,67.8,44.7,1.25,13.57
crawford,2009,6,20.7,79.5,2.42,7.4,3.92,57.3,66.9,76.4,56.3,1.3,16.13
crawford,2009,7,20.26,76.12,2.42,5.92,4.94,56.0,65.4,74.8,57.3,0.7,13.57
crawford,2009,8,18.38,78.34,2.79,6.64,4.04,57.2,66.8,76.4,60.3,0.57,12.78
crawford,2009,9,15.81,73.25,1.87,9.29,0.35,51.7,62.7,73.7,55.1,0.41,13.35
crawford,2010,4,17.54,74.82,3.76,8.89,3.36,39.7,51.9,64.1,38.4,1.05,13.25
crawford,2010,5,21.05,76.82,3.02,8.56,4.16,48.3,59.2,70.0,47.9,0.77,15.52
crawford,2010,6,19.59,82.59,2.62,6.69,7.17,59.0,68.2,77.4,61.0,0.63,13.66
crawford,2010,7,21.66,83.61,2.51,6.95,7.48,64.7,73.4,82.1,65.5,1.07,15.87
crawford,2010,8,19.64,84.15,2.43,5.5,4.71,63.5,73.0,82.5,65.4,0.76,16.17
crawford,2010,9,13.7,82.13,3.07,8.79,5.61,50.6,60.2,69.8,53.2,0.82,10.88
crawford,2011,4,13.47,80.84,3.87,10.7,3.63,36.3,45.0,53.6,35.1,0.79,7.7
crawford,2011,5,18.0,79.68,3.5,7.76,3.71,47.0,56.8,66.6,45.4,1.29,12.26
crawford,2011,6,20.46,81.09,3.01,6.44,6.06,58.7,67.9,77.0,57.1,1.97,16.96
crawford,2011,7,21.68,80.75,2.17,5.53,1.86,66.5,75.8,85.1,66.8,1.76,18.69
crawford,2011,8,20.23,73.96,2.05,6.12,3.38,59.9,70.6,81.2,61.3,0.84,18.37
crawford,2011,9,14.77,72.98,2.78,9.88,2.93,49.3,59.0,68.6,50.7,0.7,11.79
crawford,2012,4,17.91,72.95,3.68,9.79,3.73,37.7,48.1,58.6,35.0,1.13,10.03
crawford,2012,5,22.01,73.17,3.34,9.18,3.15,50.5,62.4,74.3,47.9,1.85,18.49
crawford,2012,6,25.72,60.22,3.03,7.73,1.39,58.8,70.0,81.2,54.7,2.74,23.17
crawford,2012,7,22.76,53.49,2.31,6.25,3.25,66.4,77.7,89.0,64.5,1.92,27.93
crawford,2012,8,20.21,56.45,2.23,6.69,1.95,57.9,69.6,81.3,57.3,1.43,21.88
crawford,2012,9,17.47,62.16,2.71,9.03,1.89,46.5,59.8,73.2,46.8,0.91,17.71
crawford,2013,4,15.44,78.8,3.89,8.25,6.45,33.1,41.5,50.0,31.9,0.65,6.74
crawford,2013,5,18.69,80.39,3.16,8.13,7.38,48.3,58.4,68.5,46.9,1.27,14.01
crawford,2013,6,19.92,83.38,2.66,6.93,14.62,58.9,67.1,75.4,57.8,1.53,13.94
crawford,2013,7,23.07,81.66,2.34,5.4,2.57,61.1,71.2,81.2,60.5,1.41,19.41
crawford,2013,8,20.04,78.85,2.1,5.33,2.03,59.9,70.3,80.6,60.6,1.19,18.05
crawford,2013,9,16.55,74.72,2.82,8.26,2.8,52.3,63.9,75.6,54.7,0.86,15.84
crawford,2014,4,15.12,76.75,4.09,9.7,6.97,34.9,44.7,54.6,32.8,0.96,8.82
crawford,2014,5,20.37,78.37,3.02,6.97,1.8,48.5,58.2,67.9,45.0,1.88,14.38
crawford,2014,6,21.8,80.21,2.89,8.86,8.05,61.7,70.4,79.0,59.0,1.94,17.12
crawford,2014,7,21.31,78.11,2.72,6.67,2.01,58.3,67.7,77.2,58.4,1.31,15.13
crawford,2014,8,18.3,75.1,2.09,7.06,4.25,60.8,70.6,80.3,62.4,0.8,16.08
crawford,2014,9,15.36,74.67,2.72,7.82,2.72,50.3,61.2,72.2,52.8,0.78,13.65
crawford,2015,4,18.92,68.34,3.6,8.63,3.71,35.7,48.3,60.9,32.2,0.98,13.35
crawford,2015,5,18.58,76.24,3.38,8.09,4.61,50.8,59.7,68.7,49.1,1.29,12.51
crawford,2015,6,21.39,78.17,2.62,7.23,6.45,57.2,67.0,76.8,57.5,1.02,15.77
crawford,2015,7,22.39,71.99,2.5,6.83,1.69,60.1,70.1,80.1,61.3,0.9,16.56
crawford,2015,8,18.16,66.17,2.77,7.62,3.05,59.2,68.9,78.6,59.5,1.1,17.01
crawford,2015,9,16.56,72.07,2.76,6.8,2.22,56.8,67.4,78.1,58.4,0.9,16.23
crawford,2016,4,15.64,78.51,3.77,11.62,0.71,37.0,47.1,57.2,34.3,1.24,10.7
crawford,2016,5,21.51,75.37,2.76,7.26,3.55,47.0,58.3,69.6,44.6,1.16,16.11
crawford,2016,6,24.71,78.21,2.61,6.62,4.89,58.5,69.1,79.8,58.2,1.02,18.54
crawford,2016,7,21.76,82.38,2.31,6.3,8.15,63.1,72.2,81.2,64.3,0.81,15.64
crawford,2016,8,19.09,83.51,2.2,6.07,12.47,63.0,72.0,81.0,65.2,0.5,14.83
crawford,2016,9,13.81,84.3,3.06,7.03,12.89,56.7,65.8,74.8,57.7,0.72,13.47
crawford,2017,4,14.62,79.73,3.62,7.9,6.1,39.3,49.8,60.3,38.7,0.87,10.27
crawford,2017,5,19.65,79.71,3.14,7.54,5.03,46.8,56.4,66.0,45.3,1.03,12.3
crawford,2017,6,23.63,78.2,2.84,7.43,5.7,58.1,68.8,79.5,55.9,1.83,20.23
crawford,2017,7,22.57,82.02,2.21,4.95,7.75,62.4,72.0,81.6,63.7,0.9,16.11
crawford,2017,8,18.04,79.49,2.38,7.35,1.27,57.7,67.3,77.0,58.8,0.76,14.95
crawford,2017,9,16.24,71.26,2.58,6.03,2.59,54.0,65.3,76.7,55.4,0.83,17.3
crawford,2018,4,17.73,71.93,3.49,11.24,3.18,25.6,36.1,46.6,24.9,0.57,7.5
crawford,2018,5,19.91,79.78,2.53,8.28,7.96,53.7,64.4,75.2,54.0,0.87,16.85
crawford,2018,6,19.79,82.24,2.91,6.62,5.46,61.4,70.2,78.9,62.3,0.96,14.59
crawford,2018,7,23.32,76.18,2.37,6.47,3.0,61.7,72.0,82.4,63.3,0.74,17.99
crawford,2018,8,16.85,78.52,2.35,6.4,5.19,61.1,70.8,80.5,64.7,0.32,14.45
crawford,2018,9,14.01,84.93,2.56,7.98,13.2,53.4,63.6,73.9,56.9,0.3,12.72
crawford,2019,4,14.7,83.37,3.67,10.23,4.07,36.6,46.7,56.8,35.2,0.91,9.77
crawford,2019,5,17.38,83.6,2.96,9.11,6.18,45.6,55.0,64.4,46.5,0.63,10.36
crawford,2019,6,20.08,82.91,2.39,6.9,5.48,56.5,66.7,76.8,57.0,0.94,15.59
crawford,2019,7,23.09,82.92,2.38,6.11,8.69,64.8,74.3,83.9,66.1,0.93,17.06
crawford,2019,8,19.52,81.0,2.04,6.43,2.53,58.0,68.1,78.2,60.7,0.43,14.58
crawford,2019,9,12.88,87.16,2.94,6.37,12.09,56.3,65.0,73.7,59.9,0.52,10.06
crawford,2020,4,17.02,79.89,3.46,8.47,1.68,33.3,43.5,53.7,32.3,0.78,7.95
crawford,2020,5,20.03,80.44,3.08,7.07,2.73,46.3,56.3,66.3,44.3,0.92,12.21
crawford,2020,6,23.46,80.16,2.78,8.28,8.1,58.5,69.5,80.5,57.8,1.47,19.21
crawford,2020,7,22.98,82.47,2.27,5.55,4.54,64.2,74.2,84.3,67.1,0.4,17.38
crawford,2020,8,20.36,77.22,2.27,4.76,0.69,58.5,70.3,82.0,61.2,0.51,19.04
crawford,2020,9,12.98,81.1,3.06,7.56,6.86,49.4,59.3,69.1,52.3,0.41,11.19
crawford,2021,4,16.6,74.58,3.33,7.07,0.5,37.8,47.6,57.4,34.4,1.15,10.2
crawford,2021,5,18.96,75.47,3.17,8.09,3.32,47.4,57.3,67.3,45.8,0.94,12.4
crawford,2021,6,24.25,72.98,2.53,6.48,13.59,60.7,71.8,82.9,59.1,1.45,22.37
crawford,2021,7,20.12,71.17,2.36,5.81,4.78,62.7,71.8,81.0,64.4,0.95,15.41
crawford,2021,8,18.62,73.37,2.17,6.18,7.84,61.2,71.3,81.5,64.1,0.72,15.32
crawford,2021,9,15.94,70.39,2.69,6.69,1.62,52.4,63.7,75.0,55.3,0.84,14.28
crawford,2022,4,14.24,74.69,4.39,10.78,3.07,33.0,41.4,49.9,31.5,0.8,6.53
crawford,2022,5,18.42,77.7,3.26,9.1,4.05,49.7,59.4,69.1,48.9,1.14,13.52
crawford,2022,6,23.44,74.7,2.8,6.63,3.25,56.9,67.7,78.4,56.6,1.27,17.79
crawford,2022,7,22.17,72.36,2.53,7.01,5.74,61.6,71.7,81.8,63.8,0.67,16.34
crawford,2022,8,17.84,76.21,2.25,6.09,5.08,60.0,69.6,79.1,64.1,0.17,13.01
crawford,2022,9,15.1,71.3,2.69,6.48,1.32,52.4,63.0,73.5,55.3,0.44,13.48
crawford,2023,4,16.24,75.82,3.98,9.62,3.99,35.3,47.0,58.6,33.8,0.98,11.15
crawford,2023,5,22.01,70.81,2.87,8.86,2.03,47.2,59.4,71.6,44.6,1.42,17.35
crawford,2023,6,23.0,67.25,2.29,6.14,1.46,55.7,68.7,81.7,55.3,1.09,22.61
crawford,2023,7,22.7,64.48,2.1,5.62,4.39,58.4,70.1,81.9,61.5,0.33,18.75
crawford,2023,8,20.47,63.64,2.42,6.82,1.23,59.3,70.8,82.3,62.4,0.44,18.8
crawford,2023,9,13.16,67.69,2.66,5.91,3.12,54.5,65.1,75.7,56.9,0.55,15.19
crawford,2024,4,16.25,74.53,4.27,10.74,4.61,36.3,46.6,56.8,35.7,0.74,9.58
crawford,2024,5,20.71,75.0,3.07,7.78,7.68,48.2,59.5,70.8,49.3,0.68,14.12
crawford,2024,6,20.03,79.97,3.03,7.55,8.07,58.2,67.8,77.4,59.5,1.02,14.31
crawford,2024,7,21.74,81.68,1.95,5.47,5.08,60.8,70.1,79.4,62.8,0.61,14.31
crawford,2024,8,19.54,76.59,2.33,6.44,4.47,59.1,69.6,80.2,62.5,0.37,15.78
crawford,2024,9,17.35,65.35,2.34,5.68,1.83,52.0,64.8,77.6,54.9,0.77,17.86
dane,1984,4,16.85,77.46,4.41,12.37,4.32,34.3,44.8,55.2,31.4,1.1,9.11
dane,1984,5,17.63,74.77,3.39,8.81,3.74,41.7,53.1,64.5,40.0,1.59,12.15
dane,1984,6,20.75,80.09,3.36,8.42,7.42,56.4,67.7,78.9,57.8,1.54,16.0
dane,1984,7,21.9,75.88,2.52,6.18,3.7,57.8,69.5,81.2,59.0,1.44,18.62
dane,1984,8,18.52,66.41,2.25,7.33,2.41,57.7,70.7,83.7,61.0,0.87,20.27
dane,1984,9,14.55,66.28,3.12,8.09,3.09,46.3,58.9,71.5,49.5,0.85,13.96
dane,1985,4,18.08,80.32,3.87,8.66,1.62,41.3,51.7,62.1,38.3,2.12,12.06
dane,1985,5,22.03,73.94,3.62,10.67,3.47,48.9,61.4,73.9,45.6,2.63,17.95
dane,1985,6,22.34,71.77,2.99,8.07,2.82,52.8,64.4,76.0,51.4,2.02,17.41
dane,1985,7,21.32,67.07,2.64,6.91,2.63,58.9,71.2,83.4,59.9,1.67,21.17
dane,1985,8,17.55,68.86,2.5,6.34,2.72,55.5,66.4,77.3,58.0,0.57,15.29
dane,1985,9,11.84,76.11,3.08,7.67,5.82,51.8,62.2,72.6,55.3,0.62,11.7
dane,1986,4,16.43,79.12,4.11,9.55,2.79,38.3,50.0,61.6,36.3,1.12,11.8
dane,1986,5,18.98,78.3,3.11,8.88,2.96,48.1,58.7,69.3,48.7,1.02,12.2
dane,1986,6,19.98,79.48,2.98,6.69,2.87,54.6,66.7,78.7,56.6,1.09,16.88
dane,1986,7,20.17,79.86,2.64,7.16,4.17,62.0,72.3,82.6,65.2,0.28,16.57
dane,1986,8,18.68,70.82,2.58,6.1,4.37,53.7,65.0,76.2,56.8,0.49,14.7
dane,1986,9,11.1,80.48,2.85,7.15,8.08,52.0,61.5,71.1,55.9,0.07,10.15
dane,1987,4,17.82,75.58,3.38,8.35,3.5,36.9,48.9,60.9,35.6,0.85,11.78
dane,1987,5,19.96,76.62,3.2,7.08,4.01,48.0,60.0,72.1,48.8,0.75,14.64
dane,1987,6,23.03,69.23,2.68,6.83,1.28,58.0,70.3,82.5,57.7,1.64,22.02
dane,1987,7,20.66,72.03,2.52,5.73,3.51,62.1,73.6,85.0,64.7,0.73,19.86
dane,1987,8,16.65,75.95,2.68,6.61,6.83,57.7,68.2,78.7,62.1,0.08,14.24
dane,1987,9,13.82,78.41,2.41,6.58,3.72,48.5,60.4,72.3,54.2,0.03,12.26
dane,1988,4,17.21,73.24,3.66,11.3,3.41,33.2,46.0,58.8,30.9,0.94,11.22
dane,1988,5,23.88,67.24,3.08,9.51,1.19,44.7,60.2,75.6,43.4,1.72,20.69
dane,1988,6,24.65,51.49,3.18,8.01,2.0,54.6,70.3,85.9,51.4,3.17,30.11
dane,1988,7,23.07,53.04,2.37,5.64,2.11,59.3,73.4,87.4,60.1,1.35,27.84
dane,1988,8,19.18,56.1,3.02,7.14,3.1,61.5,74.4,87.2,61.8,1.87,26.76
dane,1988,9,13.99,62.97,3.21,9.6,3.84,48.4,62.3,76.1,51.6,1.01,17.46
dane,1989,4,17.16,72.61,3.43,9.13,2.02,32.8,43.8,54.9,30.7,0.93,9.57
dane,1989,5,19.98,70.27,3.04,9.11,1.57,44.2,56.1,68.1,42.3,1.21,15.04
dane,1989,6,21.74,67.25,2.61,5.69,1.83,53.9,66.0,78.2,55.0,1.33,18.61
dane,1989,7,21.33,64.98,2.38,7.81,4.99,60.9,72.6,84.2,62.0,1.24,21.69
dane,1989,8,18.72,70.21,2.4,6.16,5.31,57.7,69.0,80.2,60.7,0.7,16.51
dane,1989,9,15.69,73.08,2.47,9.05,2.3,45.8,58.6,71.4,49.9,0.38,13.07
dane,1990,4,17.89,73.22,3.87,8.83,2.53,36.0,47.7,59.3,35.2,0.94,11.0
dane,1990,5,18.2,75.62,3.42,10.39,5.81,42.4,53.0,63.6,43.1,1.03,10.31
dane,1990,6,20.39,78.64,3.52,10.32,5.38,56.0,67.0,78.0,56.7,1.14,16.65
dane,1990,7,21.01,75.61,2.82,6.43,2.52,59.5,70.3,81.1,61.4,1.17,17.11
dane,1990,8,19.0,76.87,2.53,5.56,4.86,58.2,69.3,80.3,61.7,0.15,16.0
dane,1990,9,14.61,73.57,2.77,8.11,1.37,51.3,63.3,75.3,55.7,0.42,14.81
dane,1991,4,15.81,77.05,3.99,9.8,5.35,38.1,49.2,60.2,37.9,0.75,10.65
dane,1991,5,16.35,82.62,3.14,8.0,2.63,52.7,63.0,73.3,53.9,0.67,14.22
dane,1991,6,23.36,74.75,2.57,6.49,3.83,58.3,70.6,83.0,60.0,1.35,20.28
dane,1991,7,22.07,67.95,2.62,6.05,4.61,59.4,71.4,83.4,61.7,0.85,20.11
dane,1991,8,18.69,65.61,2.46,6.45,2.37,57.9,70.0,82.1,60.6,0.7,19.76
dane,1991,9,13.85,69.41,2.96,7.26,4.12,46.4,59.0,71.5,50.4,0.34,14.17
dane,1992,4,13.25,81.84,3.54,7.74,3.51,34.0,42.7,51.4,33.8,0.58,6.46
dane,1992,5,22.44,71.28,2.8,8.38,0.73,44.8,58.1,71.4,41.9,1.57,17.92
dane,1992,6,21.17,68.42,2.21,8.11,1.44,52.1,64.7,77.4,50.6,1.67,20.22
dane,1992,7,18.34,76.76,2.36,6.11,6.41,57.2,66.9,76.6,57.1,1.64,15.59
dane,1992,8,19.05,69.12,2.4,6.93,3.69,52.7,64.4,76.2,55.4,0.99,15.87
dane,1992,9,13.1,76.82,2.93,7.04,5.73,48.0,59.0,70.0,51.7,0.61,11.01
dane,1993,4,15.0,82.81,3.72,10.43,6.45,32.4,42.3,52.2,33.1,0.72,7.3
dane,1993,5,17.0,81.26,3.24,8.08,4.12,47.9,58.9,69.8,47.8,1.15,13.34
dane,1993,6,19.62,82.93,2.97,8.56,7.48,55.2,64.9,74.6,55.9,1.17,13.83
dane,1993,7,18.61,86.08,2.82,8.31,9.42,61.7,70.9,80.0,63.3,0.99,14.53
dane,1993,8,17.67,84.55,2.2,6.08,4.24,61.5,70.8,80.2,63.4,0.83,14.81
dane,1993,9,12.03,82.6,2.87,8.43,4.56,45.3,55.5,65.8,49.0,0.91,9.77
dane,1994,4,17.1,74.69,4.08,10.22,1.54,35.8,47.7,59.7,30.8,1.72,12.3
dane,1994,5,23.71,71.93,2.87,8.41,2.9,42.5,56.0,69.6,42.4,1.1,16.01
dane,1994,6,23.73,73.28,2.69,7.36,6.28,57.3,69.3,81.2,56.7,1.61,20.84
dane,1994,7,20.25,78.89,2.59,7.26,3.41,60.5,70.0,79.4,61.1,1.64,15.33
dane,1994,8,17.54,79.0,2.53,6.24,4.95,55.0,66.4,77.9,58.8,0.87,14.98
dane,1994,9,14.05,78.77,2.51,5.61,6.52,53.4,63.4,73.4,55.7,0.46,13.03
dane,1995,4,14.97,76.11,3.86,10.23,5.08,32.9,42.4,51.9,30.8,0.94,7.75
dane,1995,5,18.79,75.29,3.32,9.8,4.38,45.6,56.3,67.0,43.8,1.4,13.31
dane,1995,6,23.28,76.68,2.19,5.96,1.54,59.0,70.6,82.2,59.1,1.49,21.28
dane,1995,7,21.76,74.93,2.8,6.92,4.44,62.6,73.0,83.4,63.6,1.12,19.44
dane,1995,8,16.1,79.2,2.41,5.63,3.72,66.7,75.9,85.1,68.2,0.94,17.02
dane,1995,9,14.98,68.87,2.79,7.5,2.04,45.7,58.0,70.4,48.9,0.64,14.17
dane,1996,4,17.31,73.88,3.84,9.07,2.28,31.8,42.3,52.8,30.9,0.73,8.14
dane,1996,5,15.98,78.32,3.25,7.33,3.69,43.9,53.0,62.1,43.8,0.69,8.96
dane,1996,6,18.51,82.37,2.61,6.19,11.15,57.2,66.5,75.8,59.8,0.53,12.81
dane,1996,7,21.44,78.15,2.41,6.54,4.37,57.2,67.6,78.0,59.2,0.5,15.16
dane,1996,8,20.09,75.42,2.16,6.01,1.97,59.2,69.4,79.5,61.6,0.71,14.72
dane,1996,9,14.89,69.99,2.61,7.15,1.06,49.6,61.0,72.3,52.6,0.32,13.76
dane,1997,4,17.59,72.8,3.4,12.28,1.67,32.6,43.1,53.7,30.9,0.71,8.77
dane,1997,5,19.36,72.37,3.9,9.12,3.82,40.5,51.5,62.4,39.1,0.98,11.17
dane,1997,6,22.85,76.12,2.39,7.89,5.79,55.9,67.6,79.3,57.2,0.8,18.08
dane,1997,7,21.09,76.14,2.56,7.85,7.82,59.2,69.5,79.8,62.2,0.5,14.67
dane,1997,8,16.49,76.58,2.42,5.9,2.96,55.8,65.4,75.0,59.7,0.35,11.54
dane,1997,9,14.83,72.51,2.79,9.81,1.22,48.8,60.6,72.5,54.5,0.16,12.31
dane,1998,4,17.64,76.46,3.59,9.68,5.31,37.1,47.4,57.8,36.6,0.63,9.25
dane,1998,5,22.56,78.32,3.04,7.37,4.86,51.2,62.3,73.4,52.7,0.73,14.58
dane,1998,6,20.24,79.66,2.72,8.43,7.88,55.9,66.0,76.2,57.6,0.35,14.65
dane,1998,7,22.94,76.74,2.21,5.75,2.7,60.6,71.3,82.0,62.3,0.66,17.9
dane,1998,8,18.21,78.48,2.14,5.49,3.4,61.1,71.0,80.9,64.0,0.37,14.97
dane,1998,9,16.66,70.82,2.35,7.66,2.28,53.1,65.3,77.5,55.9,0.58,16.99
dane,1999,4,15.82,77.6,3.78,10.76,7.81,38.5,48.6,58.7,38.6,0.62,8.98
dane,1999,5,19.59,78.0,3.48,7.88,4.37,49.2,60.1,71.0,48.4,1.17,14.45
dane,1999,6,21.0,80.15,2.55,6.38,4.53,57.7,68.4,79.0,58.8,0.98,16.65
dane,1999,7,22.66,79.6,2.85,7.51,5.89,65.4,75.3,85.2,66.4,1.17,18.84
dane,1999,8,18.41,74.95,2.57,6.54,2.64,58.0,67.8,77.6,60.6,0.68,13.75
dane,1999,9,15.74,65.43,2.85,7.72,1.96,48.1,60.6,73.1,50.1,0.72,16.01
dane,2000,4,16.41,69.54,3.62,8.89,3.48,34.4,45.5,56.6,32.3,0.86,10.03
dane,2000,5,17.81,74.41,3.31,9.66,9.42,49.0,59.4,69.9,49.7,0.83,13.01
dane,2000,6,19.99,78.68,3.27,7.72,9.6,56.5,65.6,74.6,56.9,1.09,13.23
dane,2000,7,20.57,79.0,2.49,5.15,2.69,60.3,69.9,79.4,61.1,0.95,15.37
dane,2000,8,18.89,73.94,2.43,6.43,5.34,60.0,70.0,80.0,62.5,0.53,15.52
dane,2000,9,14.6,70.54,3.19,6.65,3.87,50.2,61.3,72.4,52.5,0.63,13.89
dane,2001,4,17.55,75.51,4.28,12.66,3.4,39.6,50.5,61.4,37.4,1.2,11.13
dane,2001,5,18.67,76.51,3.11,7.04,4.94,49.5,59.7,69.9,48.9,0.97,13.56
dane,2001,6,20.93,79.27,2.63,7.56,5.91,56.4,65.9,75.4,56.5,0.93,15.72
dane,2001,7,23.65,69.81,2.26,5.77,0.97,61.6,72.7,83.8,61.5,1.25,21.02
dane,2001,8,18.94,72.73,2.34,5.73,8.85,62.1,72.0,81.9,63.6,0.95,17.07
dane,2001,9,14.98,78.12,2.67,7.86,5.81,48.7,59.2,69.7,52.4,0.35,11.14
dane,2002,4,14.9,77.63,3.78,9.48,3.12,36.9,46.4,55.9,35.9,0.97,9.92
dane,2002,5,20.6,75.35,3.52,9.5,3.19,43.8,53.9,64.0,42.7,0.95,11.26
dane,2002,6,21.24,80.44,2.79,5.76,4.88,58.6,68.8,79.0,58.9,1.16,17.23
dane,2002,7,22.72,68.36,2.5,5.45,2.62,64.5,75.1,85.7,63.9,1.91,22.04
dane,2002,8,19.97,68.17,2.31,6.7,3.19,59.8,70.7,81.7,61.3,0.77,18.59
dane,2002,9,16.07,69.01,2.6,7.36,3.11,51.4,64.1,76.7,54.7,0.44,17.4
dane,2003,4,16.5,71.49,4.0,9.67,1.46,33.1,45.1,57.1,31.3,1.23,11.47
dane,2003,5,20.23,72.91,3.45,11.59,6.16,45.9,55.7,65.5,43.9,1.03,11.84
dane,2003,6,22.09,67.56,2.49,7.45,3.0,53.9,65.2,76.6,52.9,1.38,18.03
dane,2003,7,21.96,66.43,2.63,7.14,3.45,60.9,71.0,81.0,60.7,1.46,17.96
dane,2003,8,20.11,63.4,2.49,5.72,0.93,60.9,72.8,84.7,62.2,1.04,22.18
dane,2003,9,15.49,65.67,3.08,6.55,4.53,49.8,61.6,73.3,50.6,0.94,17.07
dane,2004,4,17.09,75.61,3.85,10.23,1.82,35.0,47.4,59.8,34.1,0.91,11.46
dane,2004,5,17.14,81.31,3.28,7.6,10.91,46.4,56.9,67.3,48.7,0.79,10.27
dane,2004,6,21.63,79.88,2.62,6.0,3.99,55.6,65.3,74.9,55.4,1.23,14.68
dane,2004,7,20.0,81.56,2.4,6.28,5.02,59.8,69.1,78.5,60.2,1.05,15.02
dane,2004,8,17.68,78.32,2.51,6.17,3.07,55.4,65.1,74.8,56.1,1.05,13.83
