County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max
calumet,2023,5,20.98,71.59,3.15,9.22
calumet,2023,6,22.4,70.04,2.62,6.84
calumet,2023,7,21.94,68.72,2.44,6.34
calumet,2023,8,19.48,71.16,3.03,7.59
calumet,2023,9,12.22,73.78,2.96,6.64
calumet,2024,4,16.49,76.12,4.58,10.74
calumet,2024,5,20.62,74.66,3.47,8.92
calumet,2024,6,19.92,79.15,3.61,7.68
calumet,2024,7,21.71,78.58,2.37,6.8
calumet,2024,8,18.37,75.29,2.79,7.51
calumet,2024,9,17.17,69.24,2.8,6.18
chippewa,1984,4,18.01,76.14,4.14,10.07
chippewa,1984,5,20.05,76.71,2.86,8.87
chippewa,1984,6,20.14,81.33,3.1,9.26
chippewa,1984,7,21.0,76.42,2.49,7.01
chippewa,1984,8,16.97,73.37,2.17,6.55
chippewa,1984,9,14.14,68.95,2.87,7.71
chippewa,1985,4,16.62,79.31,3.45,8.29
chippewa,1985,5,19.75,73.5,3.13,8.82
chippewa,1985,6,20.95,71.68,2.87,8.64
chippewa,1985,7,21.67,63.94,2.61,6.16
chippewa,1985,8,15.81,68.95,2.89,6.83
chippewa,1985,9,12.3,79.63,3.0,7.33
chippewa,1986,4,15.35,80.13,4.01,11.03
chippewa,1986,5,20.84,77.37,2.83,8.64
chippewa,1986,6,21.7,77.67,2.97,6.22
chippewa,1986,7,19.33,81.43,2.39,6.39
chippewa,1986,8,18.04,76.83,2.63,5.6
chippewa,1986,9,11.25,82.6,2.77,6.42
chippewa,1987,4,18.0,71.21,3.03,9.32
chippewa,1987,5,19.56,72.26,3.2,7.01
chippewa,1987,6,23.12,64.43,2.67,7.02
chippewa,1987,7,20.17,75.53,2.52,6.5
chippewa,1987,8,16.8,75.02,2.57,6.09
chippewa,1987,9,14.16,72.99,2.54,6.56
chippewa,1988,4,18.66,66.64,3.25,8.06
chippewa,1988,5,21.56,64.4,3.03,8.51
chippewa,1988,6,23.77,49.31,2.89,6.78
chippewa,1988,7,22.59,45.03,2.66,6.87
chippewa,1988,8,17.29,58.95,2.95,7.4
chippewa,1988,9,12.09,67.07,3.12,6.94
chippewa,1989,4,15.85,71.88,3.41,8.41
chippewa,1989,5,19.44,72.45,2.72,8.44
chippewa,1989,6,20.56,73.47,2.45,5.94
chippewa,1989,7,22.56,66.15,2.08,6.0
chippewa,1989,8,18.93,66.37,2.41,6.72
chippewa,1989,9,16.23,64.92,2.82,9.42
chippewa,1990,4,17.42,71.89,3.61,8.28
chippewa,1990,5,19.32,71.04,2.81,9.93
chippewa,1990,6,19.72,82.05,3.11,8.71
chippewa,1990,7,21.03,76.21,2.51,6.92
chippewa,1990,8,18.63,77.94,2.45,6.34
chippewa,1990,9,13.17,75.78,2.79,6.79
chippewa,1991,4,16.29,75.78,3.61,9.55
chippewa,1991,5,16.2,83.71,2.87,7.47
chippewa,1991,6,21.69,79.12,2.58,7.02
chippewa,1991,7,21.46,76.74,2.36,5.96
chippewa,1991,8,18.83,70.91,2.59,6.51
chippewa,1991,9,12.44,72.55,3.13,8.8
chippewa,1992,4,13.62,84.01,3.3,7.56
chippewa,1992,5,21.77,75.07,2.86,8.84
chippewa,1992,6,20.01,73.8,2.32,8.15
chippewa,1992,7,18.46,76.87,2.33,6.75
chippewa,1992,8,17.87,68.23,2.45,8.54
chippewa,1992,9,12.69,72.56,3.18,7.17
chippewa,1993,4,15.34,76.02,3.43,8.52
chippewa,1993,5,16.8,79.97,3.09,7.05
chippewa,1993,6,18.63,82.79,3.0,7.45
chippewa,1993,7,18.59,84.29,2.78,7.93
chippewa,1993,8,17.16,83.8,2.26,5.72
chippewa,1993,9,12.05,80.88,2.88,7.73
chippewa,1994,4,16.52,74.09,3.66,9.52
chippewa,1994,5,22.48,73.49,2.78,8.14
chippewa,1994,6,21.59,78.43,2.46,7.87
chippewa,1994,7,20.52,79.37,2.55,6.1
chippewa,1994,8,18.19,76.77,2.41,7.13
chippewa,1994,9,12.67,80.68,2.52,6.91
chippewa,1995,4,14.57,75.16,3.53,9.72
chippewa,1995,5,18.68,74.28,3.14,8.53
chippewa,1995,6,22.01,76.22,2.02,5.89
chippewa,1995,7,20.14,75.13,2.84,6.8
chippewa,1995,8,15.72,80.62,2.48,8.69
chippewa,1995,9,14.75,72.94,2.54,6.54
chippewa,1996,4,18.35,78.65,3.41,7.64
chippewa,1996,5,19.64,76.68,2.81,6.85
chippewa,1996,6,18.48,82.16,2.56,5.8
chippewa,1996,7,20.45,78.41,2.46,6.46
chippewa,1996,8,20.5,69.84,2.38,6.81
chippewa,1996,9,13.43,69.49,2.64,6.54
chippewa,1997,4,18.39,77.3,3.24,10.88
chippewa,1997,5,19.99,74.85,3.28,9.05
chippewa,1997,6,22.7,76.62,2.26,7.26
chippewa,1997,7,20.23,80.83,2.43,6.58
chippewa,1997,8,17.9,79.71,2.2,5.9
chippewa,1997,9,14.26,79.13,2.82,8.93
chippewa,1998,4,19.85,72.04,3.23,9.77
chippewa,1998,5,23.21,73.36,2.99,8.53
chippewa,1998,6,19.73,78.12,2.77,8.83
chippewa,1998,7,23.73,68.95,2.5,7.16
chippewa,1998,8,18.18,71.95,2.58,5.48
chippewa,1998,9,16.73,64.03,2.77,6.44
chippewa,1999,4,16.04,74.43,3.23,9.83
chippewa,1999,5,19.09,77.72,3.52,7.58
chippewa,1999,6,20.46,78.93,2.8,6.74
chippewa,1999,7,22.52,79.26,2.78,6.29
chippewa,1999,8,17.42,76.24,2.48,6.53
chippewa,1999,9,15.1,67.24,3.04,7.85
chippewa,2000,4,16.29,67.84,3.45,10.03
chippewa,2000,5,19.32,68.2,3.33,8.77
chippewa,2000,6,18.93,76.26,3.22,8.31
chippewa,2000,7,20.49,75.06,2.51,6.14
chippewa,2000,8,18.58,67.99,2.64,6.04
chippewa,2000,9,14.55,63.91,3.1,7.87
chippewa,2001,4,15.05,79.48,3.87,12.2
chippewa,2001,5,17.91,77.98,2.85,7.35
chippewa,2001,6,20.71,81.22,2.73,7.29
chippewa,2001,7,22.29,75.09,2.29,5.6
chippewa,2001,8,19.89,73.04,2.37,6.18
chippewa,2001,9,14.06,74.51,2.42,6.78
chippewa,2002,4,15.3,79.31,3.5,8.83
chippewa,2002,5,19.77,75.31,3.13,9.56
chippewa,2002,6,20.25,81.24,2.91,6.71
chippewa,2002,7,22.41,77.19,2.35,5.54
chippewa,2002,8,19.03,73.43,2.51,8.23
chippewa,2002,9,13.43,77.87,2.57,6.45
chippewa,2003,4,17.5,75.41,3.75,8.93
chippewa,2003,5,20.02,75.67,3.02,9.19
chippewa,2003,6,21.4,78.33,2.32,6.25
chippewa,2003,7,21.9,75.06,2.42,6.19
chippewa,2003,8,20.01,62.99,2.34,6.25
chippewa,2003,9,14.05,61.93,3.23,7.55
chippewa,2004,4,16.74,71.97,3.39,10.5
chippewa,2004,5,17.27,76.69,3.41,8.43
chippewa,2004,6,21.74,78.6,2.85,7.38
chippewa,2004,7,21.39,76.97,2.3,6.03
chippewa,2004,8,17.35,74.48,2.57,7.44
chippewa,2004,9,15.74,72.35,3.02,8.37
chippewa,2005,4,17.34,69.69,3.44,8.57
chippewa,2005,5,16.73,73.32,3.33,7.1
chippewa,2005,6,22.15,73.02,3.03,9.22
chippewa,2005,7,23.12,58.94,2.71,6.85
chippewa,2005,8,19.24,61.76,2.53,6.03
chippewa,2005,9,14.91,66.75,2.98,8.36
chippewa,2006,4,17.66,71.05,3.7,8.57
chippewa,2006,5,19.26,73.94,3.25,8.52
chippewa,2006,6,24.09,61.76,2.64,6.87
chippewa,2006,7,23.64,52.92,2.71,6.76
chippewa,2006,8,18.26,66.29,2.4,6.35
chippewa,2006,9,14.16,69.59,2.86,7.03
chippewa,2007,4,18.79,69.47,3.57,8.73
chippewa,2007,5,19.67,70.21,3.77,8.49
chippewa,2007,6,24.6,64.06,3.04,8.47
chippewa,2007,7,22.77,59.71,2.55,7.98
chippewa,2007,8,17.63,68.35,2.65,6.12
chippewa,2007,9,13.87,75.59,3.3,7.76
chippewa,2008,4,15.05,81.39,3.69,11.69
chippewa,2008,5,20.93,75.61,3.11,7.57
chippewa,2008,6,20.94,80.47,2.91,9.01
chippewa,2008,7,22.16,77.94,2.5,7.39
chippewa,2008,8,20.79,69.08,2.41,7.23
chippewa,2008,9,13.9,72.57,2.89,6.74
chippewa,2009,4,17.66,70.44,3.63,8.51
chippewa,2009,5,21.64,67.85,3.34,8.62
chippewa,2009,6,20.42,73.0,2.58,7.49
chippewa,2009,7,20.63,62.79,2.71,7.44
chippewa,2009,8,18.15,73.59,2.71,6.56
chippewa,2009,9,15.98,68.87,2.0,9.61
chippewa,2010,4,18.74,70.15,3.6,7.94
chippewa,2010,5,20.2,70.83,2.95,8.41
chippewa,2010,6,17.95,81.05,2.59,6.57
chippewa,2010,7,21.43,80.17,2.52,7.2
chippewa,2010,8,19.25,81.55,2.77,6.27
chippewa,2010,9,13.55,80.85,3.07,8.41
chippewa,2011,4,15.35,81.93,3.65,9.04
chippewa,2011,5,17.73,81.26,3.35,7.84
chippewa,2011,6,20.82,82.12,3.11,8.03
chippewa,2011,7,21.34,83.38,2.25,5.99
chippewa,2011,8,19.09,79.86,2.12,6.79
chippewa,2011,9,13.88,76.69,2.53,10.2
chippewa,2012,4,17.63,69.89,3.47,8.75
chippewa,2012,5,20.46,72.03,3.35,8.23
chippewa,2012,6,22.78,67.83,2.78,8.36
chippewa,2012,7,23.41,62.71,2.37,6.99
chippewa,2012,8,19.93,57.29,2.55,6.5
chippewa,2012,9,16.47,56.72,2.72,7.74
chippewa,2013,4,15.58,80.66,3.71,8.85
chippewa,2013,5,18.07,81.71,3.24,7.77
chippewa,2013,6,19.16,84.75,2.55,5.87
chippewa,2013,7,22.27,80.67,2.59,6.27
chippewa,2013,8,19.64,73.32,2.24,5.94
chippewa,2013,9,15.34,70.99,3.07,7.84
chippewa,2014,4,15.2,80.93,3.94,9.75
chippewa,2014,5,19.37,81.11,2.77,6.83
chippewa,2014,6,20.2,83.17,2.93,7.61
chippewa,2014,7,20.39,81.45,2.78,6.32
chippewa,2014,8,17.45,81.52,2.13,6.77
chippewa,2014,9,14.11,81.47,2.73,9.44
chippewa,2015,4,18.52,70.69,3.68,8.85
chippewa,2015,5,18.66,76.35,3.24,7.0
chippewa,2015,6,21.91,78.86,2.49,7.29
chippewa,2015,7,23.03,76.75,2.49,7.37
chippewa,2015,8,16.12,76.93,2.71,7.33
chippewa,2015,9,14.69,77.57,2.65,6.41
chippewa,2016,4,15.79,79.16,3.75,9.11
chippewa,2016,5,20.73,74.96,2.71,7.39
chippewa,2016,6,22.96,79.9,2.83,6.52
chippewa,2016,7,22.0,79.62,2.52,6.55
chippewa,2016,8,18.34,80.65,2.21,6.73
chippewa,2016,9,13.51,83.26,3.04,7.93
chippewa,2017,4,14.41,82.23,3.19,8.24
chippewa,2017,5,18.38,80.65,2.91,7.05
chippewa,2017,6,22.03,80.66,2.73,7.82
chippewa,2017,7,22.9,81.69,2.14,5.3
chippewa,2017,8,16.95,80.93,2.47,6.46
chippewa,2017,9,14.53,78.85,2.82,6.31
chippewa,2018,4,19.32,76.65,3.13,10.59
chippewa,2018,5,21.6,76.27,2.44,6.67
chippewa,2018,6,20.67,79.85,2.84,6.5
chippewa,2018,7,22.41,71.66,2.48,7.82
chippewa,2018,8,15.8,72.65,2.27,5.34
chippewa,2018,9,13.7,80.68,2.69,7.99
chippewa,2019,4,13.42,82.73,3.28,11.32
chippewa,2019,5,18.31,80.84,2.81,8.55
chippewa,2019,6,22.1,82.22,2.43,6.5
chippewa,2019,7,22.33,82.36,2.29,6.67
chippewa,2019,8,19.34,79.51,2.24,6.58
chippewa,2019,9,11.89,85.87,3.11,8.83
chippewa,2020,4,17.76,80.38,3.43,7.97
chippewa,2020,5,20.35,79.34,3.02,7.84
chippewa,2020,6,23.59,81.02,2.95,6.76
chippewa,2020,7,22.09,82.54,2.14,5.61
chippewa,2020,8,18.71,80.34,2.41,5.44
chippewa,2020,9,13.1,78.47,2.8,7.58
chippewa,2021,4,15.83,76.32,3.0,7.37
chippewa,2021,5,18.69,74.19,2.81,6.56
chippewa,2021,6,24.19,72.97,2.47,6.2
chippewa,2021,7,21.77,68.65,2.13,5.9
chippewa,2021,8,18.23,73.8,2.44,6.36
chippewa,2021,9,15.48,71.37,2.76,6.93
chippewa,2022,4,13.3,76.8,4.48,10.0
chippewa,2022,5,18.8,76.37,3.1,10.03
chippewa,2022,6,23.24,74.35,2.94,7.6
chippewa,2022,7,21.34,69.49,2.67,7.47
chippewa,2022,8,18.01,72.97,2.43,6.62
chippewa,2022,9,14.96,72.79,2.55,6.82
chippewa,2023,4,16.21,83.0,3.97,10.22
chippewa,2023,5,20.38,76.74,2.66,7.79
chippewa,2023,6,22.71,75.34,2.15,5.47
chippewa,2023,7,21.43,68.18,2.09,6.4
chippewa,2023,8,18.6,65.99,2.42,6.92
chippewa,2023,9,12.14,70.95,2.91,6.21
chippewa,2024,4,15.06,75.12,4.07,11.52
chippewa,2024,5,18.9,76.12,3.0,9.05
chippewa,2024,6,19.6,81.19,2.92,7.35
chippewa,2024,7,21.03,81.46,2.02,5.18
chippewa,2024,8,17.56,79.58,2.32,5.48
chippewa,2024,9,17.29,71.21,2.36,5.84
clark,1984,4,18.23,76.38,4.29,10.91
clark,1984,5,19.41,76.42,2.99,9.09
clark,1984,6,20.76,80.9,3.2,8.83
clark,1984,7,21.56,76.78,2.5,7.08
clark,1984,8,17.61,71.65,2.19,6.53
clark,1984,9,14.3,67.99,2.91,7.44
clark,1985,4,17.64,80.26,3.52,8.12
clark,1985,5,20.96,73.58,3.25,9.81
clark,1985,6,21.26,71.15,2.91,8.54
clark,1985,7,20.94,63.81,2.61,6.46
clark,1985,8,16.42,68.35,2.81,6.76
clark,1985,9,12.26,78.28,2.96,7.3
clark,1986,4,16.55,79.25,4.12,10.85
clark,1986,5,21.09,76.46,2.97,8.41
clark,1986,6,21.52,76.39,3.02,6.94
clark,1986,7,19.1,79.96,2.47,6.71
clark,1986,8,18.51,74.99,2.61,6.08
clark,1986,9,11.44,81.94,2.81,6.49
clark,1987,4,18.33,72.72,3.17,8.93
clark,1987,5,19.8,73.82,3.13,6.91
clark,1987,6,23.03,67.53,2.61,7.03
clark,1987,7,20.96,75.5,2.46,6.39
clark,1987,8,17.32,74.71,2.67,6.18
clark,1987,9,14.03,72.37,2.54,6.02
clark,1988,4,18.34,67.77,3.42,8.84
clark,1988,5,22.26,63.4,3.04,7.52
clark,1988,6,25.02,48.69,2.96,7.0
clark,1988,7,22.58,47.54,2.54,6.36
clark,1988,8,18.31,56.89,3.1,7.69
clark,1988,9,13.21,65.69,3.14,8.29
clark,1989,4,16.11,70.91,3.49,8.55
clark,1989,5,19.77,71.55,2.75,8.73
clark,1989,6,21.08,72.36,2.44,5.04
clark,1989,7,22.91,64.2,2.14,5.48
clark,1989,8,18.96,64.73,2.48,6.66
clark,1989,9,16.09,62.75,2.69,9.48
clark,1990,4,18.29,72.56,3.67,8.2
clark,1990,5,18.7,72.06,2.96,11.24
clark,1990,6,20.31,81.97,3.24,9.89
clark,1990,7,21.43,75.69,2.54,6.91
clark,1990,8,19.04,79.23,2.4,6.1
clark,1990,9,13.66,76.08,2.77,7.01
clark,1991,4,15.64,75.79,3.65,9.63
clark,1991,5,15.8,82.76,3.01,8.08
clark,1991,6,23.2,75.87,2.59,7.27
clark,1991,7,21.18,72.97,2.44,5.72
clark,1991,8,18.76,69.24,2.61,5.89
clark,1991,9,12.01,70.29,3.16,8.79
clark,1992,4,13.28,83.01,3.4,7.99
clark,1992,5,22.79,74.04,2.79,9.06
clark,1992,6,20.4,72.65,2.29,7.46
clark,1992,7,17.89,75.23,2.39,6.51
clark,1992,8,18.37,67.72,2.4,8.36
clark,1992,9,12.65,75.42,3.02,7.42
clark,1993,4,15.12,78.23,3.52,9.51
clark,1993,5,16.66,81.25,3.07,7.06
clark,1993,6,19.33,83.29,3.03,7.02
clark,1993,7,17.97,85.26,2.76,7.57
clark,1993,8,17.48,84.23,2.25,6.24
clark,1993,9,12.0,82.3,2.83,7.41
clark,1994,4,16.69,75.62,3.85,9.98
clark,1994,5,22.96,73.98,2.73,8.46
clark,1994,6,21.69,77.05,2.48,7.12
clark,1994,7,19.8,80.23,2.55,5.98
clark,1994,8,18.23,78.04,2.38,6.98
clark,1994,9,13.54,81.04,2.51,6.11
clark,1995,4,15.15,74.61,3.61,9.92
clark,1995,5,18.99,73.8,3.18,8.87
clark,1995,6,22.58,74.75,1.99,5.82
clark,1995,7,20.84,72.19,2.89,6.65
clark,1995,8,15.98,79.47,2.44,6.1
clark,1995,9,15.47,71.71,2.59,6.44
clark,1996,4,17.68,76.19,3.65,8.3
clark,1996,5,18.21,76.2,2.9,6.35
clark,1996,6,19.09,81.85,2.68,6.07
clark,1996,7,21.33,76.64,2.44,6.61
clark,1996,8,20.49,69.68,2.35,6.23
clark,1996,9,14.26,68.0,2.69,6.74
clark,1997,4,18.58,74.65,3.23,10.2
clark,1997,5,20.29,73.55,3.44,9.41
clark,1997,6,23.73,75.75,2.2,7.67
clark,1997,7,20.66,78.23,2.49,8.12
clark,1997,8,17.36,78.29,2.23,6.27
clark,1997,9,14.84,77.0,2.85,9.4
clark,1998,4,19.93,70.4,3.37,9.58
clark,1998,5,22.91,72.6,3.03,8.24
clark,1998,6,20.11,78.09,2.78,7.23
clark,1998,7,23.83,70.89,2.4,7.5
clark,1998,8,18.06,74.78,2.49,5.44
clark,1998,9,16.55,66.61,2.66,6.6
clark,1999,4,15.95,73.91,3.45,10.66
clark,1999,5,19.15,76.66,3.51,7.58
clark,1999,6,20.67,77.18,2.74,6.35
clark,1999,7,22.53,79.38,2.85,6.82
clark,1999,8,18.18,75.97,2.51,6.27
clark,1999,9,15.48,65.69,2.9,8.01
clark,2000,4,16.57,66.59,3.56,10.33
clark,2000,5,18.88,68.92,3.39,9.4
clark,2000,6,19.6,77.42,3.33,8.63
clark,2000,7,21.1,75.13,2.53,5.78
clark,2000,8,19.17,69.68,2.52,6.13
clark,2000,9,14.96,65.66,3.14,7.68
clark,2001,4,16.09,76.98,4.02,12.75
clark,2001,5,18.66,76.08,2.87,7.58
clark,2001,6,20.6,79.79,2.73,7.2
clark,2001,7,23.75,70.86,2.34,5.8
clark,2001,8,19.16,69.31,2.42,6.04
clark,2001,9,14.57,74.79,2.47,6.85
clark,2002,4,14.81,78.4,3.58,9.23
clark,2002,5,20.51,74.68,3.33,9.5
clark,2002,6,20.88,81.2,2.87,6.49
clark,2002,7,23.32,73.78,2.53,5.55
clark,2002,8,20.11,70.78,2.48,8.37
clark,2002,9,14.36,73.51,2.61,7.03
clark,2003,4,17.1,73.32,4.0,9.35
clark,2003,5,20.55,72.89,3.09,10.32
clark,2003,6,21.86,74.57,2.32,6.58
clark,2003,7,21.53,68.53,2.63,6.51
clark,2003,8,20.2,62.18,2.38,6.18
clark,2003,9,14.71,63.14,3.18,7.3
clark,2004,4,17.17,72.25,3.44,9.22
clark,2004,5,17.75,77.82,3.45,7.49
clark,2004,6,21.53,80.43,2.82,6.92
clark,2004,7,20.93,79.7,2.29,6.44
clark,2004,8,17.74,76.55,2.55,7.49
clark,2004,9,16.74,71.15,2.88,7.86
clark,2005,4,17.5,70.03,3.42,8.45
clark,2005,5,17.56,73.39,3.31,7.39
clark,2005,6,22.87,73.57,2.97,8.59
clark,2005,7,23.32,60.4,2.54,6.55
clark,2005,8,20.08,64.52,2.4,6.19
clark,2005,9,15.35,68.2,2.84,7.87
clark,2006,4,17.86,71.05,3.87,8.61
clark,2006,5,19.43,75.96,3.21,9.33
clark,2006,6,23.48,66.22,2.58,6.09
clark,2006,7,23.18,56.91,2.64,6.6
clark,2006,8,17.78,65.29,2.4,5.97
clark,2006,9,13.8,70.96,2.88,6.63
clark,2007,4,17.98,71.28,3.76,9.3
clark,2007,5,20.52,70.56,3.66,8.03
clark,2007,6,24.45,67.34,2.83,8.4
clark,2007,7,23.38,60.79,2.52,7.62
clark,2007,8,17.06,71.0,2.67,6.36
clark,2007,9,15.24,76.83,3.18,8.19
clark,2008,4,15.33,81.31,3.73,11.87
clark,2008,5,21.25,75.97,3.2,7.63
clark,2008,6,21.16,80.59,3.02,9.09
clark,2008,7,22.9,78.82,2.5,7.4
clark,2008,8,20.71,70.62,2.33,6.28
clark,2008,9,14.09,73.37,2.86,6.4
clark,2009,4,17.86,70.96,3.67,8.7
clark,2009,5,21.42,69.04,3.4,8.36
clark,2009,6,20.54,75.16,2.62,7.32
clark,2009,7,20.72,65.18,2.64,6.96
clark,2009,8,18.67,74.45,2.75,6.53
clark,2009,9,16.17,69.65,1.94,10.01
clark,2010,4,18.11,70.17,3.74,8.34
clark,2010,5,20.46,71.33,3.01,8.85
clark,2010,6,18.91,80.93,2.66,7.34
clark,2010,7,21.24,80.48,2.51,6.94
clark,2010,8,19.27,81.11,2.69,6.25
clark,2010,9,13.5,81.0,3.12,8.94
clark,2011,4,14.05,82.28,3.76,9.7
clark,2011,5,17.66,81.29,3.41,7.45
clark,2011,6,20.43,81.01,3.1,8.04
clark,2011,7,21.23,82.51,2.29,5.8
clark,2011,8,20.02,77.38,2.09,6.99
clark,2011,9,14.21,75.9,2.61,9.57
clark,2012,4,18.33,70.05,3.56,9.51
clark,2012,5,21.7,72.07,3.42,9.02
clark,2012,6,24.1,64.44,2.85,7.4
clark,2012,7,23.32,59.48,2.4,6.66
clark,2012,8,20.17,57.14,2.45,7.1
clark,2012,9,16.71,58.25,2.77,7.83
clark,2013,4,15.08,81.05,3.81,9.95
clark,2013,5,18.31,80.63,3.23,7.93
clark,2013,6,18.89,84.67,2.65,5.81
clark,2013,7,22.64,81.04,2.52,5.54
clark,2013,8,19.81,74.85,2.26,5.72
clark,2013,9,16.27,71.63,3.02,8.21
clark,2014,4,14.14,80.32,4.08,9.98
clark,2014,5,20.15,80.4,2.93,7.21
clark,2014,6,21.3,82.03,2.95,7.46
clark,2014,7,21.02,79.66,2.81,6.42
clark,2014,8,18.19,79.81,2.15,6.48
clark,2014,9,14.41,79.44,2.73,7.28
clark,2015,4,18.54,70.67,3.79,9.27
clark,2015,5,18.5,76.08,3.34,7.45
clark,2015,6,21.84,78.7,2.61,6.74
clark,2015,7,23.44,74.94,2.51,7.46
clark,2015,8,16.89,74.61,2.71,7.39
clark,2015,9,15.59,76.02,2.67,6.13
clark,2016,4,15.64,78.6,3.84,9.08
clark,2016,5,21.7,74.59,2.82,6.95
clark,2016,6,23.8,79.57,2.88,6.39
clark,2016,7,21.94,79.67,2.52,6.27
clark,2016,8,19.33,81.61,2.25,6.46
clark,2016,9,13.66,83.65,3.05,7.8
clark,2017,4,14.52,82.78,3.38,8.62
clark,2017,5,19.54,81.32,3.08,7.21
clark,2017,6,22.57,81.01,2.8,7.83
clark,2017,7,22.79,82.45,2.19,4.73
clark,2017,8,17.81,81.49,2.52,6.16
clark,2017,9,15.35,77.26,2.78,5.78
clark,2018,4,17.76,76.29,3.27,11.19
clark,2018,5,20.65,77.71,2.56,6.63
clark,2018,6,20.71,79.98,2.98,6.74
clark,2018,7,23.16,70.6,2.51,7.7
clark,2018,8,16.18,72.98,2.32,5.92
clark,2018,9,14.21,82.93,2.64,8.45
clark,2019,4,13.97,82.94,3.48,10.9
clark,2019,5,17.88,81.49,2.96,9.05
clark,2019,6,21.12,82.33,2.43,6.36
clark,2019,7,21.94,83.0,2.35,6.38
clark,2019,8,19.17,80.63,2.18,6.72
clark,2019,9,12.2,86.44,3.12,7.73
clark,2020,4,17.44,81.13,3.53,8.29
clark,2020,5,20.7,79.75,3.17,8.26
clark,2020,6,23.51,81.67,2.85,6.81
clark,2020,7,22.18,82.73,2.21,5.37
clark,2020,8,19.6,79.87,2.39,5.42
clark,2020,9,12.92,80.36,2.88,7.2
clark,2021,4,16.15,76.09,3.1,7.36
clark,2021,5,18.98,75.05,2.88,6.55
clark,2021,6,24.13,74.63,2.51,6.43
clark,2021,7,21.93,73.14,2.16,5.66
clark,2021,8,18.05,78.46,2.31,5.51
clark,2021,9,15.81,74.71,2.68,6.86
clark,2022,4,14.15,75.42,4.52,10.44
clark,2022,5,19.29,75.56,3.14,9.62
clark,2022,6,22.66,74.53,2.94,7.77
clark,2022,7,21.35,70.76,2.61,7.02
clark,2022,8,17.96,73.84,2.4,6.36
clark,2022,9,15.07,73.26,2.67,6.53
clark,2023,4,16.43,81.83,4.03,10.21
clark,2023,5,20.65,74.44,2.74,8.26
clark,2023,6,22.75,73.44,2.21,5.97
clark,2023,7,21.71,67.32,2.15,6.03
clark,2023,8,19.93,64.61,2.52,7.06
clark,2023,9,12.09,69.03,2.91,7.31
clark,2024,4,15.24,74.17,4.24,12.07
clark,2024,5,19.51,74.95,3.0,8.73
clark,2024,6,19.37,80.65,2.99,7.56
clark,2024,7,21.09,81.19,1.98,5.01
clark,2024,8,18.64,78.48,2.34,6.4
clark,2024,9,17.26,69.38,2.31,6.16
columbia,1984,4,16.85,77.13,4.25,12.47
columbia,1984,5,17.63,73.76,3.22,8.98
columbia,1984,6,20.75,79.33,3.28,8.6
columbia,1984,7,21.9,74.76,2.53,6.46
columbia,1984,8,18.52,65.52,2.22,6.74
columbia,1984,9,14.55,67.26,3.0,7.7
columbia,1985,4,18.08,81.08,3.72,8.63
columbia,1985,5,22.03,73.03,3.48,10.51
columbia,1985,6,22.34,68.5,2.93,7.69
columbia,1985,7,21.32,64.18,2.67,7.38
columbia,1985,8,17.55,67.59,2.55,6.32
columbia,1985,9,11.84,76.19,2.91,7.46
columbia,1986,4,16.43,79.62,4.04,9.97
columbia,1986,5,18.98,77.37,3.01,8.87
columbia,1986,6,19.98,77.58,2.93,6.97
columbia,1986,7,20.17,79.69,2.54,7.08
columbia,1986,8,18.68,71.63,2.49,6.12
columbia,1986,9,11.1,80.91,2.78,7.04
columbia,1987,4,17.82,74.96,3.31,8.42
columbia,1987,5,19.96,75.44,3.13,7.12
columbia,1987,6,23.03,66.92,2.68,7.0
columbia,1987,7,20.66,71.27,2.47,6.54
columbia,1987,8,16.65,71.47,2.72,6.62
columbia,1987,9,13.82,75.12,2.43,6.4
columbia,1988,4,17.21,71.26,3.5,10.59
columbia,1988,5,23.88,63.81,3.06,9.35
columbia,1988,6,24.65,48.86,3.11,7.3
columbia,1988,7,23.07,50.93,2.45,6.48
columbia,1988,8,19.18,55.14,3.09,7.27
columbia,1988,9,13.99,63.69,3.19,9.46
columbia,1989,4,17.16,70.66,3.45,9.04
columbia,1989,5,19.98,69.34,2.91,8.9
columbia,1989,6,21.74,68.98,2.54,5.64
columbia,1989,7,21.33,65.46,2.29,6.83
columbia,1989,8,18.72,67.17,2.39,5.92
columbia,1989,9,15.69,68.07,2.49,9.1
columbia,1990,4,17.89,71.66,3.81,8.35
columbia,1990,5,18.2,73.74,3.26,10.05
columbia,1990,6,20.39,78.09,3.44,10.18
columbia,1990,7,21.01,72.4,2.78,6.89
columbia,1990,8,19.0,75.43,2.5,5.36
columbia,1990,9,14.61,73.39,2.73,8.04
columbia,1991,4,15.81,75.74,3.86,9.86
columbia,1991,5,16.35,80.92,3.03,8.04
columbia,1991,6,23.36,72.13,2.61,6.75
columbia,1991,7,22.07,68.62,2.51,6.27
columbia,1991,8,18.69,65.86,2.53,6.95
columbia,1991,9,13.85,68.76,3.01,7.61
columbia,1992,4,13.25,81.74,3.43,7.41
columbia,1992,5,22.44,70.57,2.73,8.66
columbia,1992,6,21.17,67.0,2.22,7.72
columbia,1992,7,18.34,72.81,2.38,6.38
columbia,1992,8,19.05,64.76,2.47,7.68
columbia,1992,9,13.1,74.7,2.94,7.12
columbia,1993,4,15.0,82.03,3.69,10.37
